obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Malicious
306,306,299,299,0,0,5,1,0,15,0,0,0,0,3,0,0,0,13,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
63,63,55,55,0,0,3,4,0,10,0,0,0,0,2,0,0,0,8,0,0,no
33,33,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
137,137,10,10,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,no
54,54,14,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
72,72,55,55,1,1,1,1,0,0,5,6,0,0,1,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
130,130,23,23,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
72,72,22,22,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,no
51,51,14,14,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
42,42,12,12,2,2,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,no
21,21,6,6,1,1,1,1,0,0,3,4,0,0,1,0,0,0,0,0,0,yes
69,69,14,14,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
62,62,56,56,0,0,2,4,0,21,0,0,0,0,1,3,0,0,0,0,0,no
363,363,67,67,6,6,4,4,0,7,0,0,0,0,3,0,0,0,0,0,0,no
87,87,81,81,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
15,15,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
323,323,42,42,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
29,29,6,6,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,no
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
16,16,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,7,7,1,1,1,5,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
172,172,68,68,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
46,46,13,13,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
44,44,11,11,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
33,33,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
47,47,13,13,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22,22,6,6,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
32,32,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
17,17,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
16,16,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
199,199,19,19,2,2,2,5,1,0,0,0,0,1,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
22,22,19,19,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,no
45,45,14,14,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
102,102,36,36,2,2,2,6,0,2,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
34,34,31,31,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
7,6,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
17,17,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
40,40,12,12,1,1,1,1,0,0,2,3,1,0,1,0,0,0,0,0,0,yes
18,18,5,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
32,32,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
68,68,61,61,0,0,4,3,0,15,0,0,0,0,2,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
41,41,10,10,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,no
95,95,52,52,1,1,1,1,0,0,4,5,0,0,1,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
42,42,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
86,86,27,27,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
180,180,171,171,0,0,5,4,0,22,0,0,0,0,2,0,0,0,0,0,0,no
24,24,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
110,110,23,23,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
126,126,114,114,0,0,3,8,0,21,0,0,0,0,2,0,0,0,9,0,0,no
95,95,18,18,3,3,3,2,0,0,2,2,1,0,2,0,0,0,1,0,0,no
176,176,166,166,0,0,5,6,0,28,0,0,0,0,2,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
206,206,18,18,2,2,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,no
58,58,12,10,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
39,39,10,10,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
102,102,93,93,0,0,3,5,0,17,0,0,0,0,2,0,0,0,0,0,0,no
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
49,49,7,7,2,2,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
175,175,31,31,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
7,7,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
76,76,22,22,2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
36,36,32,32,0,0,3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
51,51,14,14,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
36,36,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
54,54,20,20,2,2,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,no
23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
211,211,59,59,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,no
42,42,18,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
72,72,65,65,0,0,4,3,0,21,0,0,0,0,2,0,0,0,0,0,0,no
54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0,no
70,70,36,36,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
45,45,13,13,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40,40,12,12,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
38,38,34,34,0,0,3,1,0,6,0,0,0,0,1,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,yes
36,36,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
131,131,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,no
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
203,203,56,56,4,4,3,43,0,3,0,0,0,0,0,0,0,0,0,0,0,no
29,29,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,no
184,184,49,49,2,2,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,8,8,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14,15,1,1,1,1,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,yes
211,211,28,28,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
25,25,8,8,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,no
14,15,1,1,1,1,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
121,121,113,113,0,0,3,4,0,22,0,0,0,0,2,0,0,0,8,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
26,26,6,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
36,36,9,9,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
7,6,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
5,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
320,320,171,171,6,6,4,4,0,3,0,0,0,0,2,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
344,344,51,51,2,2,2,33,0,0,0,0,0,0,1,0,0,0,0,0,0,no
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
15,15,12,12,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18,18,3,3,1,1,1,2,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
19,19,1,1,1,1,1,15,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29,29,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
55,55,19,19,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
28,28,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
68,68,21,21,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
60,60,26,26,2,2,2,20,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
46,46,42,42,0,0,2,2,0,10,0,0,1,0,0,0,0,0,0,0,0,no
138,138,55,55,2,2,2,48,0,4,0,0,0,0,0,0,0,0,0,0,0,no
51,51,45,45,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,no
26,26,13,13,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,no
19,19,1,1,1,1,1,15,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
38,38,14,14,2,2,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,no
15,15,7,7,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
22,22,7,7,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
42,42,13,13,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
25,25,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,no
31,31,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
21,21,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
102,102,20,20,4,4,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,no
35,35,1,1,1,1,1,31,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
7,6,1,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
231,231,37,37,1,1,1,2,0,0,2,3,1,0,1,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
32,32,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
137,137,43,43,2,2,2,33,0,0,1,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
173,173,53,53,2,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
73,73,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
245,245,35,35,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
21,21,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
49,49,9,9,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,no
13,13,3,3,1,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
21,21,10,10,1,1,1,2,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,1,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
67,67,27,27,2,2,2,11,0,4,0,0,0,0,0,0,0,0,0,0,0,no
119,119,108,108,0,0,4,6,0,18,0,0,0,0,3,0,0,0,11,0,0,no
78,78,71,71,0,0,4,2,0,21,0,0,0,0,3,0,0,0,13,0,0,no
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
90,90,66,66,0,0,1,22,0,32,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
245,245,64,64,2,2,1,17,0,5,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
39,39,14,14,2,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
195,195,83,83,2,2,1,1,0,4,2,3,1,0,1,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,1,1,1,1,1,15,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
23,23,20,20,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
